id,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied
78749444,206760,3,4,2,3,3,3,3,0,couple,N,08/09/2010,0,N
78771827,206760,5,5,5,5,5,5,5,0,business,N,08/09/2010,0,N
78815464,206760,4,5,5,5,5,4,5,0,couple,N,08/09/2010,0,N
79612881,206760,5,4,4,4,5,5,4,0,couple,N,15/09/2010,0,N
79673805,206760,4,4,4,4,4,4,4,4,couple,N,15/09/2010,0,N
80774565,206760,5,4,5,4,4,4,4,0,couple,N,23/09/2010,0,N
81700529,206760,4,4,4,3,5,5,3,0,business,N,01/10/2010,0,N
81945330,206760,4,5,4,5,5,4,5,3,couple,N,03/10/2010,0,N
82823767,206760,5,,,,,,,0,friends,N,10/10/2010,0,N
84331775,206760,4,5,5,5,4,4,4,0,couple,N,21/10/2010,0,N
86155446,206760,4,3,4,3,4,5,5,0,business,N,06/11/2010,1,N
86628072,206760,5,4,5,5,5,4,4,0,,N,10/11/2010,0,N
86640926,206760,5,4,5,4,5,5,5,0,family,N,10/11/2010,1,N
87657847,206760,4,3,3,3,4,4,4,0,business,N,20/11/2010,0,N
87844472,206760,4,,4,4,5,5,4,0,business,N,21/11/2010,0,N
88714566,206760,5,,,,,,,0,couple,N,30/11/2010,0,N
88780083,206760,4,5,4,4,5,5,5,0,solo,N,01/12/2010,0,N
89322248,206760,5,5,5,5,5,5,5,0,friends,N,08/12/2010,0,N
89576618,206760,5,5,5,5,5,4,4,0,friends,N,11/12/2010,0,N
89743754,206760,4,4,4,5,5,,5,0,couple,N,13/12/2010,0,N
89765941,206760,4,5,4,5,5,5,5,0,friends,N,13/12/2010,0,N
91698967,206760,4,4,4,4,4,4,4,0,business,N,04/01/2011,0,N
92590222,206760,5,5,5,5,5,5,4,0,couple,N,11/01/2011,0,N
95166416,206760,4,5,4,4,4,4,3,0,couple,N,01/02/2011,0,N
95369511,206760,2,2,3,4,3,1,3,0,business,N,03/02/2011,0,N
95401463,206760,5,3,5,5,5,3,5,0,couple,N,03/02/2011,0,N
96109301,206760,5,5,5,4,5,5,5,0,business,N,10/02/2011,1,N
96191064,206760,5,5,4,4,5,5,5,0,solo,N,10/02/2011,0,N
96423305,206760,5,5,5,5,5,5,5,0,couple,N,13/02/2011,0,N
97452425,206760,5,,,,,,,0,couple,N,21/02/2011,0,N
98316891,206760,5,5,5,5,5,5,5,0,family,N,27/02/2011,0,N
98407127,206760,5,5,5,5,5,5,,0,,N,28/02/2011,0,N
98837114,206760,4,4,4,5,5,5,5,0,couple,N,03/03/2011,0,N
101598558,206760,4,4,3,4,4,4,,0,,N,26/03/2011,1,N
102563320,206760,4,5,4,5,5,5,5,0,business,N,02/04/2011,1,N
102606498,206760,4,4,5,5,5,5,5,0,business,N,03/04/2011,1,N
103642856,206760,4,5,5,4,4,5,5,0,couple,N,11/04/2011,0,N
105663694,206760,4,4,4,4,5,4,4,1,solo,N,26/04/2011,0,N
106057931,206760,4,3,4,5,4,3,4,0,friends,N,29/04/2011,0,N
106309369,206760,5,4,5,5,5,4,5,0,solo,N,01/05/2011,0,N
106777361,206760,5,5,4,4,5,5,5,0,couple,N,04/05/2011,0,N
110404584,206760,4,5,4,5,4,4,3,0,business,N,29/05/2011,0,N
112960155,206760,5,4,,,4,4,5,3,business,N,12/06/2011,0,N
113715618,206760,2,1,,,2,2,4,0,family,N,15/06/2011,1,N
113841320,206760,4,3,,,5,3,5,0,business,N,16/06/2011,0,N
114041990,206760,4,4,,,4,4,5,0,business,N,17/06/2011,0,N
114203443,206760,5,5,,,5,5,5,0,business,N,18/06/2011,0,N
114451577,206760,4,3,,,5,5,5,0,family,N,19/06/2011,0,N
114508462,206760,4,,,,,,,0,couple,N,20/06/2011,0,N
114623929,206760,1,1,,,1,1,,0,business,N,21/06/2011,2,Y
114665987,206760,5,4,,,5,5,5,0,couple,N,23/06/2011,0,N
114675877,206760,3,,,,,,,0,business,N,23/06/2011,0,N
114701251,206760,4,5,,,5,5,5,0,friends,N,24/06/2011,0,N
114743186,206760,4,3,,,3,4,2,0,business,N,25/06/2011,0,N
114973318,206760,4,4,,,3,5,3,0,couple,N,02/07/2011,0,N
115183172,206760,4,2,,,5,3,5,0,family,N,09/07/2011,0,N
115785167,206760,5,5,,,5,5,5,0,solo,N,26/07/2011,2,N
115795861,206760,5,5,,,5,5,5,3,friends,N,26/07/2011,2,N
115985774,206760,3,2,2,5,3,1,,0,,N,29/07/2011,2,N
115996845,206760,5,4,,,5,5,5,0,couple,N,29/07/2011,0,N
116125142,206760,5,5,,,5,5,5,1,couple,N,01/08/2011,1,N
116207595,206760,3,4,,,4,3,4,0,couple,N,03/08/2011,1,N
116374301,206760,4,5,5,5,5,4,,1,,N,07/08/2011,1,N
116434940,206760,4,5,,,4,4,4,0,business,N,08/08/2011,1,N
116609370,206760,5,4,,,5,5,5,0,couple,N,12/08/2011,1,N
116623925,206760,3,3,,,2,3,3,0,couple,N,12/08/2011,0,N
116688964,206760,4,4,,,3,3,4,2,couple,N,14/08/2011,1,N
116764807,206760,4,4,,,4,4,4,0,friends,N,15/08/2011,2,N
116767059,206760,4,4,,,5,5,5,0,friends,N,15/08/2011,0,N
116896382,206760,3,5,,,4,5,4,0,couple,N,18/08/2011,1,N
116986420,206760,4,4,,,4,4,4,0,couple,N,20/08/2011,0,N
117018467,206760,4,4,,,4,5,4,0,friends,N,21/08/2011,0,N
117119767,206760,3,3,,,4,4,2,0,couple,N,23/08/2011,2,N
117183118,206760,1,2,,,2,2,2,0,couple,N,24/08/2011,0,N
117214271,206760,4,4,,,5,5,4,0,family,N,25/08/2011,1,N
117228177,206760,4,,,,,,,0,business,N,25/08/2011,1,N
117284745,206760,4,5,,,5,5,5,0,couple,N,26/08/2011,1,N
117311512,206760,4,4,,,5,4,5,0,family,N,27/08/2011,1,N
117363424,206760,4,4,,,4,3,4,1,friends,N,28/08/2011,0,N
117601020,206760,4,4,,,4,4,4,0,couple,N,02/09/2011,1,N
117611198,206760,5,5,5,5,4,5,,0,,N,03/09/2011,0,N
117672152,206760,4,3,,,5,4,4,0,couple,N,04/09/2011,1,N
117828927,206760,5,5,,,5,5,5,0,family,N,08/09/2011,0,N
118085439,206760,5,4,5,4,,4,,0,couple,N,13/09/2011,0,N
118126797,206760,5,4,3,5,,5,,0,business,N,14/09/2011,1,N
118189135,206760,4,3,4,4,,4,,0,business,N,16/09/2011,1,N
118262877,206760,4,3,5,4,,5,,0,business,N,18/09/2011,1,Y
118285317,206760,4,5,5,2,,5,,0,business,N,18/09/2011,0,N
118352739,206760,4,4,4,4,4,4,4,0,business,N,20/09/2011,0,N
118433108,206760,4,3,3,5,3,4,3,0,couple,N,21/09/2011,0,N
118444949,206760,3,3,3,5,4,3,4,0,business,N,22/09/2011,0,N
118608985,206760,4,4,4,4,4,4,4,0,friends,N,26/09/2011,0,N
118720768,206760,4,4,3,5,3,4,3,0,couple,N,28/09/2011,0,N
118846340,206760,3,3,3,4,2,3,4,6,couple,N,02/10/2011,0,Y
118996772,206760,3,3,3,4,4,4,3,0,business,N,06/10/2011,0,N
119012481,206760,5,4,4,5,4,4,,0,,N,06/10/2011,0,N
119223414,206760,4,4,4,3,4,3,4,0,couple,N,12/10/2011,0,N
119249052,206760,5,5,5,4,5,4,5,0,business,N,12/10/2011,0,N
119297192,206760,5,4,5,5,5,5,5,0,business,N,14/10/2011,0,N
119301451,206760,5,5,4,5,5,5,,1,,N,14/10/2011,0,N
119370009,206760,4,4,4,4,4,3,,0,,N,16/10/2011,0,N
119430194,206760,3,3,3,4,3,3,3,0,couple,N,18/10/2011,0,N
119543579,206760,3,3,3,4,4,3,4,1,couple,N,21/10/2011,1,N
119632714,206760,3,2,2,5,4,3,4,0,friends,N,23/10/2011,4,N
119741323,206760,4,4,4,4,5,4,5,0,solo,N,26/10/2011,1,N
119763500,206760,3,3,3,2,4,3,3,0,couple,N,26/10/2011,0,N
119832911,206760,4,4,4,4,4,3,,0,,N,28/10/2011,0,N
119897313,206760,3,4,4,2,5,4,5,0,friends,N,30/10/2011,0,N
119972229,206760,4,4,4,5,5,4,5,0,business,N,31/10/2011,0,N
120209121,206760,4,4,4,4,4,4,4,0,friends,N,05/11/2011,0,N
120416634,206760,4,5,,4,5,4,5,0,family,N,10/11/2011,0,N
120519918,206760,4,4,4,5,3,4,5,0,friends,N,12/11/2011,0,N
121195103,206760,4,4,4,5,5,4,5,0,business,N,29/11/2011,2,N
121214871,206760,4,4,4,5,3,4,4,0,solo,N,29/11/2011,1,N
121244556,206760,5,5,5,5,5,5,5,0,couple,N,30/11/2011,2,N
121653645,206760,4,4,5,5,5,5,5,0,business,N,12/12/2011,2,N
121720203,206760,3,3,4,4,2,5,4,0,solo,N,13/12/2011,3,N
121885591,206760,5,5,5,5,5,4,5,0,solo,N,19/12/2011,1,N
121913341,206760,4,4,4,5,5,3,5,0,couple,N,20/12/2011,1,N
122108698,206760,3,4,3,5,1,3,5,0,business,N,26/12/2011,1,N
122654351,206760,4,4,4,3,4,4,5,0,family,N,06/01/2012,0,N
122745901,206760,3,4,3,3,3,3,4,0,couple,N,07/01/2012,0,N
122756400,206760,5,5,5,5,5,5,5,0,solo,N,08/01/2012,0,N
122896639,206760,5,5,5,5,5,5,5,0,family,N,10/01/2012,0,Y
122911936,206760,5,5,4,5,5,5,4,0,couple,N,11/01/2012,1,Y
123006470,206760,5,5,5,5,5,5,5,0,couple,N,12/01/2012,1,Y
123124669,206760,4,5,5,5,4,4,4,0,couple,N,15/01/2012,0,Y
123190731,206760,5,5,5,4,5,5,5,0,solo,N,16/01/2012,0,Y
123386777,206760,3,3,3,4,4,3,,0,,N,20/01/2012,2,Y
123487067,206760,5,3,4,5,4,3,4,0,friends,N,23/01/2012,1,Y
123502223,206760,5,5,5,5,5,4,,0,,N,23/01/2012,0,Y
123602137,206760,5,5,5,5,4,5,5,3,couple,N,25/01/2012,0,N
123630633,206760,4,4,4,3,5,4,4,0,solo,N,25/01/2012,0,N
123956042,206760,5,,,,,,,0,business,N,01/02/2012,2,Y
124008857,206760,5,3,4,5,3,4,5,0,business,N,02/02/2012,0,N
124021937,206760,4,4,4,5,5,5,,3,,N,02/02/2012,3,N
124263151,206760,4,5,4,5,4,4,5,4,family,N,07/02/2012,1,N
124263651,206760,5,5,5,5,5,5,,0,,N,07/02/2012,3,Y
124527488,206760,5,5,5,5,5,5,5,0,couple,N,13/02/2012,1,Y
124574717,206760,4,3,4,4,4,4,4,0,business,N,14/02/2012,0,N
124663433,206760,4,4,4,4,4,4,4,0,business,N,16/02/2012,0,N
125112790,206760,4,5,4,5,4,4,,0,,N,23/02/2012,0,Y
125139210,206760,4,4,4,4,4,4,4,0,couple,N,24/02/2012,0,Y
126185051,206760,4,4,4,5,4,5,4,0,couple,N,16/03/2012,0,N
126236842,206760,4,4,4,3,4,4,4,0,couple,N,17/03/2012,0,N
126390830,206760,5,5,5,5,5,5,5,0,solo,N,20/03/2012,0,N
126442649,206760,3,3,3,3,3,3,3,0,couple,N,21/03/2012,1,N
126750168,206760,4,4,5,5,4,2,5,0,friends,N,27/03/2012,0,Y
126903510,206760,5,5,4,5,5,5,5,0,business,N,29/03/2012,0,N
127287745,206760,3,3,4,4,5,3,5,0,business,N,05/04/2012,1,N
128753046,206760,2,2,3,5,2,2,5,0,business,N,27/04/2012,3,Y
128975174,206760,5,5,5,5,5,5,5,0,couple,N,28/04/2012,1,Y
129172141,206760,5,4,4,4,5,5,5,0,business,N,01/05/2012,2,Y
129352614,206760,5,5,5,5,5,5,5,0,couple,N,04/05/2012,0,N
129359887,206760,4,4,4,4,4,4,4,0,family,N,04/05/2012,1,Y
129686586,206760,4,5,4,4,4,5,5,2,couple,N,10/05/2012,4,Y
130234801,206760,3,3,2,4,3,3,3,0,couple,N,19/05/2012,2,Y
130543497,206760,5,4,5,5,5,5,5,0,friends,N,24/05/2012,2,Y
130624415,206760,4,3,4,4,4,4,4,0,business,N,26/05/2012,2,Y
130745376,206760,3,4,3,4,3,3,3,0,business,N,28/05/2012,1,Y
130942666,206760,4,4,4,5,5,4,3,0,business,N,30/05/2012,0,N
130959885,206760,3,3,3,5,3,4,4,0,business,N,30/05/2012,2,N
131059712,206760,5,5,4,5,4,5,4,0,solo,N,31/05/2012,0,N
132006180,206760,4,3,3,4,4,4,4,0,business,N,15/06/2012,1,Y
132073333,206760,3,,,,,,,0,business,N,15/06/2012,0,Y
132178485,206760,4,4,4,4,4,4,4,0,family,N,17/06/2012,1,Y
132459606,206760,4,4,4,4,4,3,4,0,business,N,21/06/2012,0,N
133509168,206760,4,4,4,5,4,4,4,0,business,N,05/07/2012,0,N
133772131,206760,4,,,,,,,0,solo,Y,08/07/2012,0,N
133774895,206760,4,4,5,5,5,5,5,6,business,N,08/07/2012,1,N
133823360,206760,4,4,4,5,5,4,5,0,business,N,09/07/2012,1,N
133923244,206760,4,5,4,5,4,3,5,0,business,N,09/07/2012,1,N
134004591,206760,4,4,4,4,4,3,4,0,family,N,10/07/2012,0,N
134077353,206760,4,4,4,3,4,4,4,0,friends,N,11/07/2012,3,N
134243279,206760,5,5,4,5,4,5,5,0,couple,N,12/07/2012,0,N
134295794,206760,4,5,4,4,4,4,,0,,N,13/07/2012,0,N
134385695,206760,4,4,4,4,4,5,4,0,business,N,14/07/2012,0,N
134520283,206760,3,4,4,4,3,3,4,0,business,N,16/07/2012,1,N
134722134,206760,5,5,5,5,5,5,5,0,friends,N,18/07/2012,0,N
134796589,206760,4,3,4,5,4,4,4,0,solo,N,19/07/2012,1,N
135064343,206760,4,4,4,3,4,4,5,0,couple,N,22/07/2012,0,N
135263240,206760,4,5,5,4,4,4,5,1,friends,N,24/07/2012,0,N
135444336,206760,4,5,4,5,5,4,5,0,business,N,26/07/2012,0,N
135465980,206760,3,4,3,3,2,3,,0,,N,26/07/2012,1,N
135471399,206760,4,3,4,4,4,4,4,0,family,N,26/07/2012,0,N
135510609,206760,4,4,5,3,5,5,5,0,couple,N,26/07/2012,1,N
135515987,206760,5,5,4,5,5,,5,0,couple,N,27/07/2012,0,N
135686546,206760,4,4,4,5,5,5,5,0,family,N,29/07/2012,0,N
135690987,206760,4,4,5,5,5,4,5,1,couple,N,29/07/2012,2,N
135754833,206760,4,5,5,4,4,4,5,0,solo,N,30/07/2012,0,N
135770025,206760,4,4,5,5,5,4,5,0,friends,N,30/07/2012,1,N
136114120,206760,3,4,3,4,4,3,4,0,business,N,03/08/2012,1,N
136272476,206760,4,4,4,4,3,4,5,0,couple,N,05/08/2012,0,N
136459744,206760,4,4,4,5,4,4,3,0,business,N,07/08/2012,1,N
136732463,206760,4,4,3,5,4,4,4,0,friends,N,09/08/2012,1,N
136880356,206760,2,1,1,5,1,3,1,0,business,N,11/08/2012,2,Y
137255674,206760,2,1,2,5,2,3,5,0,couple,N,15/08/2012,2,N
137728823,206760,4,2,3,5,3,4,4,0,business,N,20/08/2012,0,Y
138169309,206760,5,5,5,5,5,5,5,0,family,N,23/08/2012,1,N
138276891,206760,3,4,4,3,4,1,4,0,friends,N,24/08/2012,2,Y
138557492,206760,4,4,4,4,4,4,4,0,couple,N,27/08/2012,1,Y
138659567,206760,5,4,5,4,5,5,5,0,family,N,28/08/2012,0,N
138738465,206760,3,4,3,4,4,4,4,0,business,N,28/08/2012,0,N
138933414,206760,4,3,4,5,4,3,4,0,business,N,30/08/2012,0,N
138971897,206760,4,4,4,4,4,4,4,0,couple,N,31/08/2012,1,N
139116571,206760,4,4,4,5,5,4,4,0,friends,N,01/09/2012,0,N
139342503,206760,4,4,4,5,4,4,4,0,business,N,04/09/2012,0,Y
139710164,206760,3,3,3,3,4,4,4,0,business,N,08/09/2012,0,N
139847978,206760,3,3,4,5,4,3,4,0,couple,N,09/09/2012,0,N
139865926,206760,4,4,5,5,5,4,5,0,friends,N,09/09/2012,0,N
140327894,206760,4,4,3,4,4,3,4,0,business,N,15/09/2012,0,N
140461691,206760,4,5,3,4,4,3,5,0,family,N,16/09/2012,0,N
140518477,206760,4,4,4,5,4,4,,1,,Y,17/09/2012,0,N
140661818,206760,4,2,4,4,4,4,3,0,couple,N,19/09/2012,0,N
140688466,206760,3,,,,,,,0,business,N,19/09/2012,0,N
140745707,206760,4,5,4,5,5,4,5,0,solo,N,20/09/2012,1,N
141058734,206760,5,5,5,5,5,5,5,0,business,N,23/09/2012,0,Y
141097405,206760,3,3,2,2,4,4,4,0,business,N,24/09/2012,0,Y
141115853,206760,3,4,3,4,3,3,3,0,couple,N,24/09/2012,1,Y
142547432,206760,4,4,4,4,5,4,5,0,couple,N,11/10/2012,0,Y
142646227,206760,5,5,5,4,5,5,5,0,business,N,12/10/2012,0,Y
143025310,206760,4,3,5,4,4,4,4,0,business,N,17/10/2012,0,N
143029536,206760,4,4,4,4,4,4,4,0,business,N,17/10/2012,0,N
143099023,206760,5,5,5,5,5,5,5,0,friends,N,18/10/2012,0,N
143297341,206760,4,4,4,4,4,5,4,0,family,N,20/10/2012,0,N
143355152,206760,5,4,4,5,4,4,,0,,Y,21/10/2012,0,N
143879051,206760,4,4,3,4,4,3,4,0,couple,N,27/10/2012,0,Y
143918411,206760,4,4,4,4,4,3,4,0,solo,N,28/10/2012,0,N
143928852,206760,4,4,4,5,4,5,5,0,business,N,28/10/2012,0,Y
143941810,206760,4,,,,,,,0,couple,N,28/10/2012,0,Y
144050381,206760,5,5,5,5,5,5,5,1,friends,N,30/10/2012,0,N
144205566,206760,4,5,4,4,5,5,5,0,family,N,01/11/2012,0,Y
144360469,206760,5,5,5,5,5,5,5,0,business,N,02/11/2012,0,Y
144455263,206760,2,2,3,4,2,3,4,0,business,N,04/11/2012,0,Y
144732618,206760,3,4,3,5,3,2,3,0,solo,N,06/11/2012,0,N
144778315,206760,4,3,4,4,3,3,3,0,couple,N,06/11/2012,0,Y
144929081,206760,4,3,4,5,3,4,4,0,friends,N,08/11/2012,0,N
145183889,206760,4,3,3,5,5,5,5,0,couple,N,11/11/2012,0,N
145519528,206760,4,4,4,4,5,4,,0,,N,16/11/2012,0,Y
145704950,206760,4,4,3,5,5,4,5,0,couple,N,18/11/2012,0,Y
146062338,206760,3,,,,,,,0,business,N,23/11/2012,0,N
147497368,206760,4,5,5,5,5,5,5,0,couple,N,15/12/2012,0,N
148140100,206760,5,5,5,5,5,5,5,0,friends,N,27/12/2012,1,N
148143524,206760,5,5,5,5,5,5,5,0,friends,N,27/12/2012,0,N
148267753,206760,4,,,,,,,0,business,N,29/12/2012,0,Y
148283350,206760,5,5,5,3,5,4,,0,,N,29/12/2012,0,N
148377533,206760,4,4,4,4,4,3,4,0,couple,N,30/12/2012,0,N
148783162,206760,4,4,4,4,5,5,5,0,friends,N,04/01/2013,0,Y
149054129,206760,4,3,4,5,4,5,5,0,family,N,07/01/2013,0,N
149357257,206760,4,5,4,4,4,4,5,0,family,N,10/01/2013,0,N
149396615,206760,4,5,5,5,4,5,5,6,solo,N,10/01/2013,0,Y
149655981,206760,5,4,5,5,5,4,4,0,couple,N,14/01/2013,0,Y
149676638,206760,4,4,4,4,4,3,4,0,couple,N,14/01/2013,1,Y
149877957,206760,5,4,5,5,5,5,5,0,friends,N,17/01/2013,0,Y
150400571,206760,5,5,5,5,5,5,5,0,couple,N,23/01/2013,0,Y
150730617,206760,4,4,4,5,5,5,5,0,couple,N,27/01/2013,1,Y
150760032,206760,4,4,4,4,5,4,4,0,business,N,27/01/2013,0,Y
151442815,206760,4,5,4,4,4,4,3,0,business,N,04/02/2013,0,Y
151530615,206760,4,4,3,4,4,4,5,0,business,N,06/02/2013,0,Y
151670157,206760,5,3,5,5,5,5,5,0,business,N,08/02/2013,1,Y
152107503,206760,4,3,4,4,4,4,4,0,business,N,14/02/2013,1,Y
152815797,206760,4,,,,,,,0,couple,Y,22/02/2013,1,Y
153283022,206760,5,5,5,4,5,5,5,0,couple,N,27/02/2013,0,Y
153346607,206760,5,4,4,5,5,5,5,0,couple,N,27/02/2013,0,N
153620698,206760,3,3,3,4,2,4,,0,,Y,03/03/2013,0,Y
153909290,206760,4,5,3,5,4,4,4,0,couple,N,06/03/2013,0,Y
154072226,206760,5,4,5,5,5,4,,0,,N,09/03/2013,0,N
155524159,206760,5,5,5,5,5,5,5,0,business,N,24/03/2013,0,Y
155901645,206760,4,5,4,5,4,4,4,0,friends,N,28/03/2013,0,Y
156041805,206760,4,4,4,5,3,5,4,0,business,N,30/03/2013,1,Y
156063204,206760,3,3,4,3,4,4,2,0,couple,N,30/03/2013,0,Y
157180778,206760,5,5,4,5,5,5,5,0,couple,N,09/04/2013,1,Y
157857405,206760,5,5,4,5,4,5,5,0,friends,N,15/04/2013,2,Y
158061888,206760,4,4,5,4,4,4,4,0,business,N,17/04/2013,0,N
158217560,206760,3,3,4,5,4,5,4,0,business,N,19/04/2013,0,N
158585485,206760,5,4,5,5,4,5,5,0,business,N,23/04/2013,0,Y
158912960,206760,3,3,3,5,4,4,4,0,business,N,26/04/2013,0,N
158978882,206760,5,4,5,4,5,5,5,0,business,N,27/04/2013,0,N
159050132,206760,4,4,5,4,5,4,5,0,business,N,28/04/2013,0,N
159170405,206760,4,4,4,5,5,4,4,0,business,N,29/04/2013,0,N
159443372,206760,5,3,5,4,5,5,5,0,friends,N,02/05/2013,1,N
159508400,206760,4,4,4,3,4,4,4,0,family,N,03/05/2013,0,N
159659562,206760,4,4,4,3,4,5,4,0,friends,N,04/05/2013,0,Y
160029006,206760,4,3,4,4,4,4,5,0,business,N,07/05/2013,0,Y
160140896,206760,5,4,4,5,4,5,5,0,family,N,09/05/2013,0,Y
160556376,206760,4,3,5,4,5,4,5,0,business,N,13/05/2013,0,Y
160882394,206760,4,4,4,,4,,4,0,business,N,16/05/2013,0,Y
160950458,206760,4,3,4,5,3,4,5,0,couple,N,16/05/2013,0,N
161229074,206760,4,,,,,,,0,couple,Y,20/05/2013,1,Y
161229392,206760,4,4,4,4,4,4,4,0,couple,N,20/05/2013,0,Y
161662779,206760,4,5,5,5,5,4,5,0,couple,N,23/05/2013,0,N
161786192,206760,5,5,4,5,4,5,5,0,friends,N,25/05/2013,0,Y
161846564,206760,3,3,4,5,3,3,4,1,family,N,26/05/2013,0,N
161989863,206760,4,5,4,4,4,4,4,3,solo,N,27/05/2013,0,N
162289368,206760,4,4,4,5,4,4,4,0,business,N,29/05/2013,0,Y
162402881,206760,3,4,3,3,4,4,5,0,family,N,30/05/2013,0,Y
162495021,206760,3,3,4,4,4,3,4,0,couple,N,30/05/2013,0,Y
163010968,206760,3,,,,,,,0,family,N,04/06/2013,0,Y
163200843,206760,4,,4,5,4,4,5,0,business,N,06/06/2013,0,N
163690970,206760,4,4,3,5,4,4,4,0,business,N,11/06/2013,0,N
164008234,206760,4,3,4,5,4,4,4,0,friends,N,14/06/2013,0,N
164119502,206760,5,4,4,5,4,4,,0,,Y,15/06/2013,0,N
164312604,206760,4,3,4,4,4,4,4,0,couple,N,17/06/2013,0,N
164732064,206760,5,4,5,5,5,5,5,0,couple,N,21/06/2013,0,N
165461175,206760,4,4,4,4,4,4,4,0,couple,N,27/06/2013,0,Y
165696958,206760,5,5,5,5,5,4,5,0,friends,N,29/06/2013,1,N
165927247,206760,3,4,4,4,3,5,4,8,business,N,01/07/2013,0,N
166592222,206760,5,4,4,5,4,5,5,0,couple,N,07/07/2013,0,Y
167705369,206760,5,4,5,5,5,5,5,6,family,N,15/07/2013,0,N
167812728,206760,5,5,5,5,5,5,4,0,solo,N,16/07/2013,1,N
168030183,206760,4,,,,,,,0,family,N,18/07/2013,0,N
168032543,206760,5,5,5,5,5,4,5,0,friends,N,18/07/2013,0,N
168101806,206760,4,4,3,5,5,4,,0,,Y,18/07/2013,0,N
168325841,206760,5,5,5,5,5,5,5,0,friends,N,20/07/2013,0,Y
168437105,206760,5,3,4,3,4,5,5,0,family,N,21/07/2013,0,N
168596371,206760,4,4,4,2,5,4,4,0,couple,N,22/07/2013,0,Y
168641204,206760,4,3,4,3,3,4,,0,,Y,22/07/2013,0,Y
168672945,206760,2,3,1,3,2,3,3,2,solo,N,23/07/2013,0,N
169278055,206760,5,5,5,5,4,5,5,0,couple,N,27/07/2013,0,N
169658149,206760,5,4,5,5,5,4,5,0,business,N,29/07/2013,1,N
170131452,206760,5,3,4,4,4,3,4,0,family,N,31/07/2013,1,N
170225459,206760,2,2,3,2,3,3,4,0,friends,N,31/07/2013,1,N
170335801,206760,4,4,4,4,4,4,4,0,couple,N,01/08/2013,0,N
170729350,206760,4,4,5,5,5,4,5,0,friends,N,04/08/2013,1,N
171080259,206760,4,,,,,,,0,family,Y,06/08/2013,0,N
171134473,206760,4,3,4,5,3,4,4,0,family,N,06/08/2013,0,N
171190813,206760,4,5,4,4,5,3,,0,,N,07/08/2013,0,N
171252206,206760,5,5,5,3,5,5,5,0,family,N,07/08/2013,0,Y
171363017,206760,4,,,,,,,4,couple,N,08/08/2013,0,Y
171457426,206760,3,2,4,4,4,3,1,0,business,N,09/08/2013,0,Y
172070003,206760,3,2,4,4,4,2,4,0,business,N,13/08/2013,0,Y
172515433,206760,4,3,5,4,5,3,4,2,family,N,16/08/2013,0,N
172727864,206760,3,3,2,2,3,3,3,0,couple,N,17/08/2013,0,N
172759853,206760,4,4,3,4,4,4,,0,,Y,18/08/2013,0,N
172760462,206760,5,5,5,5,5,5,5,0,family,N,18/08/2013,0,N
173229184,206760,4,5,3,4,3,5,4,0,couple,N,20/08/2013,0,N
173543725,206760,3,4,4,4,3,5,5,0,couple,N,22/08/2013,0,N
173568304,206760,4,4,4,4,4,4,4,0,couple,N,22/08/2013,0,N
173730411,206760,4,,,,,,,0,,Y,23/08/2013,1,Y
173773895,206760,4,3,4,4,4,4,,1,,N,23/08/2013,0,N
174305029,206760,4,4,4,4,4,4,3,0,couple,N,27/08/2013,0,N
175255157,206760,3,3,4,5,2,3,4,0,business,N,02/09/2013,0,Y
175394852,206760,4,4,4,5,4,4,4,4,solo,N,03/09/2013,0,N
175408232,206760,4,5,4,5,4,3,5,0,couple,N,03/09/2013,0,Y
175929038,206760,5,5,5,5,4,5,5,0,couple,N,05/09/2013,0,Y
176574050,206760,3,4,4,4,5,4,5,0,family,N,10/09/2013,1,N
177225844,206760,4,4,4,4,4,4,4,3,couple,N,15/09/2013,4,N
177233239,206760,3,3,2,4,3,3,3,0,business,N,15/09/2013,0,Y
177765922,206760,4,4,4,5,5,4,5,0,couple,N,19/09/2013,0,Y
177786242,206760,4,,,,,,,0,business,Y,19/09/2013,0,N
178081639,206760,4,5,4,5,4,4,4,0,family,N,21/09/2013,3,N
178164186,206760,4,4,5,5,5,4,5,0,solo,N,22/09/2013,0,N
178284740,206760,5,5,5,5,5,5,5,0,family,N,23/09/2013,0,N
178310551,206760,5,5,5,4,5,5,5,0,business,N,23/09/2013,0,Y
178345747,206760,4,5,4,5,5,4,,0,,Y,23/09/2013,0,Y
178512306,206760,5,5,5,5,5,5,5,0,business,N,24/09/2013,0,Y
179002560,206760,3,3,3,4,2,4,3,0,business,N,28/09/2013,0,Y
179236768,206760,5,4,5,5,5,4,5,0,couple,N,30/09/2013,0,Y
179586586,206760,3,3,3,3,2,3,3,0,friends,N,03/10/2013,1,N
179731317,206760,5,3,5,5,5,5,5,0,business,N,04/10/2013,0,Y
179940754,206760,4,,,,,,,0,business,Y,06/10/2013,0,N
179977464,206760,4,4,5,5,5,4,4,0,business,N,06/10/2013,0,N
180071310,206760,4,3,5,5,5,5,4,0,couple,N,07/10/2013,0,N
180108892,206760,4,2,2,3,4,4,5,1,business,N,07/10/2013,0,Y
181092384,206760,4,4,3,4,3,4,4,0,couple,N,15/10/2013,0,N
